cell_site,calling,called,startdate,enddate,duration
7734,3505904952,3774045700,1672652829,1672653126,297
7540,3271938399,3688418210,1672544099,1672545872,1773
7896,3715998609,3930791338,1672548903,1672552416,3513
7702,3901877072,3887270940,1672590483,1672593137,2654
7603,3465254146,3511841857,1672674733,1672676662,1929
7959,3287105466,3756027749,1672556970,1672557369,399
7829,3772642849,3271938399,1672584103,1672587429,3326
7920,3774195321,3349613093,1672540871,1672542809,1938
7893,3360743849,3394539273,1672673923,1672677362,3439
7956,3501601840,3466229085,1672592958,1672595058,2100
7965,3736786443,3756462516,1672654338,1672654652,314
7508,3500374658,3828365570,1672655126,1672657561,2435
7523,3757403279,3629547065,1672606098,1672606949,851
7556,3701111745,3780974443,1672555347,1672558794,3447
7638,3791901535,3774127586,1672571630,1672571793,163
7892,3792902982,3550946908,1672532809,1672532913,104
7665,3311065516,3399433690,1672668364,1672669590,1226
7661,3465254146,3634786711,1672595883,1672598361,2478
7840,3917278625,3505873261,1672628147,1672630312,2165
7678,3424922204,3533193862,1672541692,1672542575,883
7903,3311648200,3774204963,1672595651,1672598375,2724
7714,3902278226,3715981584,1672662993,1672665048,2055
7921,3898995675,3517476351,1672570748,1672572508,1760
7726,3518014404,3792844210,1672660609,1672663364,2755
7543,3511862351,3208844525,1672581131,1672582364,1233
7505,3518163778,3286658957,1672690028,1672690831,803
7667,3774127586,3520165601,1672680550,1672682727,2177
7895,3813052709,3517864478,1672609623,1672611033,1410
7615,3428674539,3910454786,1672676205,1672679124,2919
7763,3792668962,3918056059,1672601983,1672602620,637
7729,3882242815,3286658957,1672558819,1672560648,1829
7738,3453729665,3973560347,1672685669,1672686050,381
7586,3816454165,3510244400,1672637789,1672641169,3380
7607,3826760240,3882997884,1672586306,1672586715,409
7571,3533827120,3500199935,1672702386,1672704072,1686
7736,3780593036,3311439795,1672532155,1672534578,2423
7571,3509933351,3246596716,1672660094,1672661942,1848
7849,3930791338,3629935998,1672550715,1672552402,1687
7525,3342131135,3360506772,1672564836,1672568341,3505
7631,3453729665,3716746253,1672640496,1672644091,3595
7535,3430504438,3311603601,1672692684,1672695766,3082
7745,3420432297,3756601594,1672591805,1672592545,740
7579,3500658339,3809916577,1672555010,1672558449,3439
7601,3515860749,3779629905,1672619442,1672620191,749
7973,3228165483,3344364444,1672666176,1672667241,1065
7953,3478194807,3816454165,1672644549,1672646938,2389
7890,3756623396,3509352754,1672537711,1672539115,1404
7575,3303705369,3808324264,1672615909,1672616478,569
7655,3473562469,3520719611,1672637577,1672640017,2440
7507,3311648200,3485008994,1672656028,1672658988,2960
7730,3895562476,3713808837,1672558680,1672561425,2745
7960,3774050956,3247815299,1672587836,1672588140,304
7916,3488244966,3811694763,1672677506,1672680697,3191
7969,3500805881,3710569131,1672672930,1672673340,410
7731,3517509185,3827222533,1672682410,1672684449,2039
7601,3780788622,3221899927,1672697230,1672697594,364
7703,3793470489,3624312512,1672590502,1672590783,281
7972,3359910781,3666506258,1672547096,1672548784,1688
7553,3519912874,3855424474,1672596869,1672597917,1048
7725,3227457126,3224058172,1672693917,1672694728,811
7782,3247815299,3509630174,1672566966,1672567208,242
7876,3931941795,3734496778,1672552221,1672552924,703
7788,3379256399,3387966152,1672614221,1672614684,463
7600,3364543015,3793086311,1672643276,1672643845,569
7680,3783245561,3713894336,1672590619,1672590912,293
7661,3277669002,3365278081,1672619432,1672621523,2091
7645,3500391167,3936227020,1672597603,1672599125,1522
7654,3793627961,3533748232,1672548621,1672551747,3126
7746,3301107849,3360506772,1672683645,1672687240,3595
7536,3774501422,3383661227,1672629974,1672632843,2869
7679,3716273414,3505292701,1672546641,1672548743,2102
7851,3616944364,3383922351,1672584401,1672586116,1715
7912,3826415738,3772337814,1672665636,1672669136,3500
7716,3713894336,3467773920,1672558535,1672561024,2489
7719,3302626661,3515284591,1672598726,1672602298,3572
7535,3311603601,3755392666,1672618816,1672620149,1333
7627,3505219850,3716746253,1672679053,1672681808,2755
7653,3715974031,3432665384,1672564912,1672566829,1917
7573,3480687894,3779976989,1672604219,1672604950,731
7863,3834257412,3249791738,1672576105,1672576747,642
7632,3793962300,3826415738,1672683128,1672684675,1547
7706,3520190170,3512567240,1672622522,1672623708,1186
7726,3334033993,3501955238,1672666262,1672669574,3312
7571,3201324715,3774793839,1672597416,1672599079,1663
7835,3853018906,3973560347,1672682111,1672685342,3231
7825,3710408395,3505000737,1672681526,1672681681,155
7851,3500803339,3515691540,1672632029,1672634785,2756
7501,3774066725,3756451663,1672655450,1672657695,2245
7830,3319752091,3399535232,1672627109,1672630457,3348
7847,3773950140,3701184889,1672668785,1672670823,2038
7829,3901877072,3716537575,1672634741,1672637055,2314
7602,3772309166,3855937514,1672691867,1672693568,1701
7728,3520888296,3501955238,1672649588,1672651621,2033
7894,3293695955,3780813786,1672615988,1672616757,769
7943,3793871337,3516258476,1672540995,1672541773,778
7540,3628819436,3304056063,1672588460,1672589980,1520
7523,3520206212,3887270940,1672533301,1672534029,728
7514,3883312122,3880310724,1672680470,1672682157,1687
7601,3512969370,3800353779,1672538240,1672541065,2825
7682,3792032359,3760598102,1672660530,1672661415,885
7892,3344019610,3520931254,1672586223,1672589436,3213
7587,3318697153,3611150562,1672571088,1672572296,1208
7618,3777477395,3390068992,1672663762,1672666668,2906
7767,3476232529,3622054816,1672603258,1672605592,2334
7817,3793286136,3511435497,1672545496,1672547408,1912
7705,3396086535,3365830990,1672565597,1672567963,2366
7593,3621810464,3338367113,1672606505,1672609096,2591
7735,3780639480,3505477652,1672590701,1672592577,1876
7874,3496549058,3512969370,1672575125,1672576475,1350
7878,3417970574,3688418210,1672539480,1672541038,1558
7534,3710408395,3811171116,1672643505,1672643977,472
7941,3511862351,3516065852,1672650842,1672654420,3578
7491,3209551760,3701534009,1672684865,1672685032,167
7745,3388286531,3514719601,1672696899,1672699381,2482
7617,3780294829,3249401741,1672651995,1672655562,3567
7588,3777079686,3513164386,1672646807,1672647328,521
7756,3890149705,3792668962,1672615381,1672618193,2812
7508,3515125508,3278365525,1672619901,1672621492,1591
7730,3415546117,3550946908,1672621047,1672621403,356
7798,3783239924,3420700674,1672689597,1672690383,786
7647,3778308417,3344364444,1672618202,1672619719,1517
7823,3710344260,3773978034,1672590083,1672591464,1381
7903,3774005526,3935127663,1672598976,1672600416,1440
7632,3688683847,3533270638,1672624920,1672625163,243
7547,3755436115,3500199935,1672612461,1672613485,1024
7620,3783239924,3307097200,1672587302,1672590894,3592
7953,3517077106,3311603601,1672583413,1672584286,873
7680,3276993580,3820354437,1672586093,1672587877,1784
7964,3511687358,3826759140,1672548847,1672550955,2108
7817,3922275620,3714197325,1672618410,1672618642,232
7486,3485008994,3500658339,1672625046,1672628109,3063
7939,3501759100,3357483218,1672558204,1672558528,324
7666,3418728074,3505973226,1672560550,1672563492,2942
7538,3792883665,3716258994,1672592303,1672595085,2782
7902,3516223597,3809916577,1672592391,1672595324,2933
7799,3475251781,3383661227,1672574091,1672577333,3242
7881,3395152943,3715974031,1672690067,1672693403,3336
7851,3711308224,3511687358,1672573711,1672574333,622
7525,3364543015,3756623396,1672565611,1672568355,2744
7694,3534488837,3302626661,1672661712,1672662878,1166
7605,3517459919,3395152943,1672661184,1672661892,708
7592,3972709319,3405494240,1672674866,1672676898,2032
7737,3777717988,3473765852,1672592414,1672594305,1891
7921,3222448362,3485823740,1672592148,1672593071,923
7661,3613995936,3760294205,1672564656,1672565324,668
7974,3336751428,3421127249,1672559988,1672560449,461
7511,3509907947,3755872268,1672693117,1672693680,563
7865,3512540951,3910886626,1672632665,1672634102,1437
7487,3909238838,3703275621,1672574470,1672575238,768
7583,3713969578,3935627557,1672619124,1672620384,1260
7546,3760992710,3518163778,1672536669,1672538780,2111
7910,3378436155,3475795792,1672545073,1672546687,1614
7549,3629547065,3917278625,1672649839,1672650989,1150
7600,3301107849,3247780536,1672646517,1672646681,164
7609,3817316561,3342131135,1672574541,1672577995,3454
7802,3554917400,3817621391,1672666825,1672669045,2220
7655,3429690204,3756930948,1672628671,1672629942,1271
7937,3783509527,3895562476,1672647434,1672649757,2323
7542,3791553060,3223789409,1672685390,1672686610,1220
7946,3505362057,3247780536,1672639528,1672640817,1289
7529,3505873261,3378092448,1672586860,1672590128,3268
7709,3882291183,3813052709,1672535266,1672538487,3221
7630,3772337814,3925620998,1672634141,1672634993,852
7591,3711571712,3500487333,1672697310,1672699951,2641
7684,3513201436,3383661227,1672635507,1672639074,3567
7793,3514472925,3500487333,1672595999,1672598375,2376
7553,3774045700,3898995675,1672541607,1672543853,2246
7554,3359239884,3912536808,1672554692,1672558182,3490
7823,3793962300,3713268590,1672632050,1672635512,3462
7510,3412825109,3666457294,1672624908,1672627165,2257
7695,3359239884,3757602960,1672679520,1672682244,2724
7598,3621497531,3918247820,1672616063,1672618331,2268
7866,3760492950,3818255890,1672583130,1672585954,2824
7710,3364543015,3772642849,1672671595,1672671904,309
7497,3364543015,3773120434,1672686199,1672688305,2106
7871,3500458761,3505219850,1672558883,1672559315,432
7615,3760598102,3516016437,1672572978,1672575587,2609
7536,3791657947,3780609808,1672626150,1672626370,220
7557,3773429448,3234362962,1672644315,1672646403,2088
7539,3493507965,3714821932,1672579604,1672581687,2083
7741,3772884106,3516258476,1672692470,1672695207,2737
7865,3516465662,3757562897,1672630734,1672632547,1813
7788,3932051427,3513454145,1672668371,1672670743,2372
7521,3915628728,3494290908,1672667972,1672670908,2936
7663,3242408357,3412980697,1672655821,1672655891,70
7795,3774793839,3939952128,1672589257,1672591149,1892
7819,3337544549,3467773920,1672652055,1672652481,426
7579,3307097200,3808324264,1672654220,1672656591,2371
7970,3777079686,3807987001,1672660961,1672663301,2340
7607,3238712269,3490191091,1672675418,1672676965,1547
7618,3826759140,3783083229,1672687364,1672688106,742
7910,3510247121,3518360734,1672633556,1672634351,795
7843,3500177712,3710067113,1672661570,1672663623,2053
7907,3883085535,3735319397,1672679994,1672680259,265
7534,3516039895,3972364603,1672534323,1672535848,1525
7649,3510126867,3516011407,1672539291,1672540399,1108
7739,3791942683,3234362962,1672669139,1672670978,1839
7905,3515151980,3757602960,1672669441,1672671465,2024
7847,3516960534,3858918246,1672606665,1672607794,1129
7714,3883312122,3501955238,1672598624,1672598906,282
7583,3776338577,3713644518,1672643188,1672646432,3244
7570,3314836094,3716258994,1672588406,1672591029,2623
7968,3505173328,3701190899,1672600236,1672602738,2502
7779,3466911760,3518014636,1672696726,1672696959,233
7606,3360743849,3505869747,1672570222,1672570662,440
7752,3783196518,3791334389,1672688705,1672690352,1647
7795,3512166013,3772758337,1672652224,1672653164,940
7809,3733189298,3777623166,1672679120,1672682584,3464
7636,3755392666,3939952128,1672541542,1672542376,834
7743,3829232696,3271938399,1672643998,1672645515,1517
7949,3510247121,3774125065,1672557428,1672559000,1572
7561,3825229501,3755392666,1672659109,1672662700,3591
7776,3664170666,3852595551,1672557519,1672558774,1255
7599,3277605882,3298288268,1672534137,1672536925,2788
7530,3666553782,3760509236,1672703156,1672703366,210
7655,3883085535,3518014404,1672666983,1672668966,1983
7652,3701498253,3793436995,1672623812,1672626399,2587
7960,3520888296,3890149705,1672605649,1672607282,1633
7529,3512166013,3737079798,1672662245,1672664674,2429
7959,3519428855,3710344260,1672541693,1672542373,680
7614,3311090974,3505347134,1672606250,1672609590,3340
7740,3773120434,3421127249,1672687779,1672689584,1805
7852,3427219654,3533385867,1672648766,1672650897,2131
7550,3346327502,3776338577,1672596653,1672596984,331
7493,3713630656,3791334389,1672659128,1672661430,2302
7646,3835382117,3660493209,1672670688,1672672531,1843
7702,3533025282,3918056059,1672698630,1672699143,513
7760,3365614305,3710098970,1672690132,1672690778,646
7567,3715581279,3883042241,1672702124,1672705151,3027
7657,3713894336,3520183192,1672682591,1672683133,542
7565,3482405588,3478194807,1672544913,1672548475,3562
7917,3242408357,3231056870,1672570392,1672573308,2916
7768,3429856982,3520012395,1672673955,1672675167,1212
7600,3387966152,3512567240,1672626057,1672628765,2708
7784,3930797455,3372883226,1672564104,1672565555,1451
7941,3792177074,3556951786,1672689173,1672689943,770
7557,3519803045,3792789881,1672564472,1672565155,683
7889,3500904641,3391915121,1672697181,1672699528,2347
7903,3372883226,3774366875,1672698506,1672700893,2387
7664,3792253549,3311152102,1672692258,1672694259,2001
7675,3801089989,3501759100,1672627105,1672628115,1010
7738,3467773920,3716168623,1672602287,1672604131,1844
7517,3220716272,3291227780,1672542467,1672545771,3304
7595,3615046771,3271938399,1672580653,1672583202,2549
7636,3287105466,3501483568,1672671207,1672674667,3460
7564,3820354437,3430352815,1672676525,1672679561,3036
7908,3514245078,3519703355,1672574305,1672576691,2386
7687,3377766165,3510244400,1672691223,1672693282,2059
7546,3666553782,3407673904,1672598976,1672599309,333
7693,3311415018,3903009525,1672671187,1672672985,1798
7892,3510857360,3391915886,1672545598,1672547802,2204
7745,3515394721,3624761861,1672613435,1672615088,1653
7812,3370636709,3417061462,1672611645,1672612189,544
7635,3714488548,3471220483,1672545930,1672549044,3114
7665,3667680268,3713349754,1672636117,1672637989,1872
7862,3369998498,3500904641,1672545593,1672546203,610
7503,3247780536,3714504419,1672640729,1672642660,1931
7696,3412980697,3380035798,1672683887,1672686867,2980
7599,3778980116,3904775198,1672634031,1672637496,3465
7749,3773755137,3804870229,1672552825,1672555347,2522
7879,3510711755,3703661585,1672565593,1672568437,2844
7904,3501692334,3714821932,1672611337,1672613957,2620
7900,3774556560,3458539365,1672698532,1672701058,2526
7491,3629547065,3774339795,1672625256,1672628778,3522
7804,3512510536,3899266183,1672577269,1672580252,2983
7960,3688683847,3384951177,1672609561,1672612606,3045
7501,3791602225,3685187183,1672597787,1672598642,855
7956,3473765852,3701184889,1672603807,1672604794,987
7786,3505193212,3902383721,1672628119,1672631468,3349
7888,3392121505,3793470489,1672561019,1672562182,1163
7663,3380035798,3378686918,1672630819,1672633982,3163
7744,3509933351,3352603894,1672651062,1672651409,347
7772,3774338212,3383922351,1672673804,1672676577,2773
7910,3633420270,3772884106,1672597798,1672600658,2860
7917,3200198928,3505173328,1672573720,1672576561,2841
7814,3701863557,3314836094,1672600734,1672601478,744
7657,3512720680,3909606423,1672632144,1672633017,873
7934,3505873261,3244436890,1672622382,1672625903,3521
7970,3701178711,3931941795,1672552180,1672553907,1727
7906,3783196518,3516716179,1672536805,1672540171,3366
